subject	session	run	trial_nr	n	response
35	2	4	30	40.0	32.0
36	1	1	2	25.0	24.0
36	1	1	3	24.0	23.0
36	1	1	4	15.0	17.0
36	1	1	5	40.0	33.0
36	1	1	6	16.0	14.0
36	1	1	7	27.0	23.0
36	1	1	8	17.0	19.0
36	1	1	9	38.0	29.0
36	1	1	10	23.0	21.0
36	1	1	11	12.0	13.0
36	1	1	12	31.0	23.0
36	1	1	13	23.0	20.0
36	1	1	14	15.0	16.0
36	1	1	16	24.0	28.0
36	1	1	17	29.0	29.0
36	1	1	18	37.0	35.0
36	1	1	19	37.0	32.0
36	1	1	20	34.0	29.0
36	1	1	21	22.0	21.0
36	1	1	22	36.0	28.0
36	1	1	23	11.0	10.0
36	1	1	24	26.0	23.0
36	1	1	25	20.0	20.0
36	1	1	26	20.0	17.0
36	1	1	27	30.0	29.0
36	1	1	28	13.0	15.0
36	1	1	29	37.0	31.0
36	1	1	30	13.0	13.0
36	1	2	1	10.0	10.0
36	1	2	2	32.0	24.0
36	1	2	3	12.0	14.0
36	1	2	4	19.0	20.0
36	1	2	5	22.0	26.0
36	1	2	6	11.0	14.0
36	1	2	7	26.0	27.0
36	1	2	9	21.0	23.0
36	1	2	10	32.0	30.0
36	1	2	11	34.0	35.0
36	1	2	12	11.0	14.0
36	1	2	13	21.0	20.0
36	1	2	14	13.0	17.0
36	1	2	15	20.0	24.0
36	1	2	16	34.0	26.0
36	1	2	17	38.0	29.0
36	1	2	18	27.0	26.0
36	1	2	19	17.0	22.0
36	1	2	20	19.0	22.0
36	1	2	21	40.0	32.0
36	1	2	22	37.0	36.0
36	1	2	23	31.0	28.0
36	1	2	24	24.0	26.0
36	1	2	25	39.0	34.0
36	1	2	27	32.0	28.0
36	1	2	28	34.0	28.0
36	1	2	29	18.0	19.0
36	1	2	30	24.0	26.0
36	1	3	1	14.0	14.0
36	1	3	2	29.0	23.0
36	1	3	3	20.0	19.0
36	1	3	4	29.0	26.0
36	1	3	5	33.0	34.0
36	1	3	6	26.0	17.0
36	1	3	7	14.0	14.0
36	1	3	8	26.0	19.0
36	1	3	9	31.0	28.0
36	1	3	10	31.0	27.0
36	1	3	11	22.0	23.0
36	1	3	12	10.0	10.0
36	1	3	13	38.0	35.0
36	1	3	14	38.0	36.0
36	1	3	15	21.0	25.0
36	1	3	16	21.0	22.0
36	1	3	17	12.0	12.0
36	1	3	18	30.0	25.0
36	1	3	19	16.0	23.0
36	1	3	20	21.0	28.0
36	1	3	21	39.0	31.0
36	1	3	22	13.0	14.0
36	1	3	23	33.0	33.0
36	1	3	24	18.0	19.0
36	1	3	25	14.0	16.0
36	1	3	26	19.0	18.0
36	1	3	27	17.0	23.0
36	1	3	28	36.0	28.0
36	1	3	29	17.0	19.0
36	1	3	30	22.0	18.0
36	1	4	1	16.0	17.0
36	1	4	2	16.0	16.0
36	1	4	3	19.0	18.0
36	1	4	4	13.0	17.0
36	1	4	5	29.0	23.0
36	1	4	6	11.0	12.0
36	1	4	7	12.0	10.0
36	1	4	9	33.0	30.0
36	1	4	10	36.0	32.0
36	1	4	11	27.0	27.0
36	1	4	12	30.0	25.0
36	1	4	13	29.0	23.0
36	1	4	14	24.0	29.0
36	1	4	15	24.0	20.0
36	1	4	16	39.0	23.0
36	1	4	17	11.0	15.0
36	1	4	18	31.0	25.0
36	1	4	19	34.0	28.0
36	1	4	20	29.0	23.0
36	1	4	21	35.0	28.0
36	1	4	22	12.0	13.0
36	1	4	23	19.0	22.0
36	1	4	24	34.0	31.0
36	1	4	25	17.0	24.0
36	1	4	26	22.0	21.0
36	1	4	27	27.0	26.0
36	1	4	28	29.0	27.0
36	1	4	29	28.0	23.0
36	1	4	30	29.0	29.0
36	2	5	1	38.0	30.0
36	2	5	2	29.0	23.0
36	2	5	3	32.0	26.0
36	2	5	4	19.0	13.0
36	2	5	6	13.0	10.0
36	2	5	7	34.0	27.0
36	2	5	8	15.0	16.0
36	2	5	9	27.0	22.0
36	2	5	10	35.0	28.0
36	2	5	11	35.0	27.0
36	2	5	12	27.0	23.0
36	2	5	13	27.0	29.0
36	2	5	14	33.0	33.0
36	2	5	15	40.0	38.0
36	2	5	16	20.0	17.0
36	2	5	17	21.0	15.0
36	2	5	18	39.0	28.0
36	2	5	19	34.0	32.0
36	2	5	20	31.0	28.0
36	2	5	21	31.0	31.0
36	2	5	22	26.0	20.0
36	2	5	23	30.0	22.0
36	2	5	24	30.0	25.0
36	2	5	25	30.0	27.0
36	2	5	26	18.0	14.0
36	2	5	27	12.0	10.0
36	2	5	28	34.0	20.0
36	2	5	29	26.0	24.0
36	2	5	30	36.0	30.0
36	2	6	1	16.0	13.0
36	2	6	2	35.0	34.0
36	2	6	3	33.0	30.0
36	2	6	4	30.0	26.0
36	2	6	5	37.0	28.0
36	2	6	6	29.0	23.0
36	2	6	7	19.0	20.0
36	2	6	8	31.0	20.0
36	2	6	9	11.0	10.0
36	2	6	10	20.0	17.0
36	2	6	11	30.0	24.0
36	2	6	12	11.0	10.0
36	2	6	13	10.0	12.0
36	2	6	14	24.0	21.0
36	2	6	15	18.0	23.0
36	2	6	16	13.0	16.0
36	2	6	17	11.0	14.0
36	2	6	18	38.0	36.0
36	2	6	19	13.0	14.0
36	2	6	20	13.0	20.0
36	2	6	21	39.0	35.0
36	2	6	22	15.0	14.0
36	2	6	23	10.0	13.0
36	2	6	24	29.0	26.0
36	2	6	25	36.0	33.0
36	2	6	26	19.0	15.0
36	2	6	27	25.0	20.0
36	2	6	28	24.0	22.0
36	2	6	29	28.0	27.0
36	2	6	30	19.0	20.0
36	2	7	1	10.0	10.0
36	2	7	2	37.0	33.0
36	2	7	3	25.0	23.0
36	2	7	4	38.0	29.0
36	2	7	5	14.0	15.0
36	2	7	6	38.0	32.0
36	2	7	7	32.0	34.0
36	2	7	8	16.0	19.0
36	2	7	9	26.0	24.0
36	2	7	10	13.0	12.0
36	2	7	11	33.0	29.0
36	2	7	12	35.0	36.0
36	2	7	13	31.0	34.0
36	2	7	14	12.0	10.0
36	2	7	15	22.0	20.0
36	2	7	16	27.0	24.0
36	2	7	18	21.0	24.0
36	2	7	19	40.0	32.0
36	2	7	20	24.0	26.0
36	2	7	21	29.0	30.0
36	2	7	22	17.0	16.0
36	2	7	23	13.0	13.0
36	2	7	25	19.0	16.0
36	2	7	26	18.0	20.0
36	2	7	27	23.0	23.0
36	2	7	28	18.0	24.0
36	2	7	29	37.0	34.0
36	2	7	30	14.0	13.0
36	2	8	1	39.0	29.0
36	2	8	2	12.0	11.0
36	2	8	3	16.0	15.0
36	2	8	4	24.0	18.0
36	2	8	5	29.0	29.0
36	2	8	6	17.0	14.0
36	2	8	7	14.0	12.0
36	2	8	8	22.0	18.0
36	2	8	9	33.0	27.0
36	2	8	10	11.0	11.0
36	2	8	11	34.0	25.0
36	2	8	12	38.0	33.0
36	2	8	13	25.0	25.0
36	2	8	14	13.0	13.0
36	2	8	15	15.0	14.0
36	2	8	16	23.0	22.0
36	2	8	17	38.0	35.0
36	2	8	18	17.0	17.0
36	2	8	19	32.0	28.0
36	2	8	20	27.0	29.0
36	2	8	21	38.0	34.0
36	2	8	22	22.0	24.0
36	2	8	23	20.0	27.0
36	2	8	24	33.0	37.0
36	2	8	25	33.0	34.0
36	2	8	26	35.0	26.0
36	2	8	27	37.0	26.0
36	2	8	28	19.0	14.0
36	2	8	29	19.0	18.0
36	2	8	30	35.0	30.0
37	1	5	1	26.0	27.0
37	1	5	2	40.0	31.0
37	1	5	3	18.0	14.0
37	1	5	4	29.0	29.0
37	1	5	5	36.0	34.0
37	1	5	6	16.0	10.0
37	1	5	7	38.0	32.0
37	1	5	8	29.0	26.0
37	1	5	9	28.0	25.0
37	1	5	10	22.0	19.0
37	1	5	11	12.0	11.0
37	1	5	12	18.0	18.0
37	1	5	13	29.0	23.0
37	1	5	14	13.0	12.0
37	1	5	15	22.0	22.0
37	1	5	16	36.0	32.0
37	1	5	17	38.0	31.0
37	1	5	18	23.0	18.0
37	1	5	19	15.0	14.0
37	1	5	20	11.0	10.0
37	1	5	21	21.0	16.0
37	1	5	22	12.0	14.0
37	1	5	23	31.0	23.0
37	1	5	24	39.0	30.0
37	1	5	25	39.0	28.0
37	1	5	26	39.0	32.0
37	1	5	27	32.0	22.0
37	1	5	28	20.0	20.0
37	1	5	29	25.0	18.0
37	1	5	30	15.0	14.0
37	1	6	1	15.0	13.0
37	1	6	2	34.0	22.0
37	1	6	3	16.0	17.0
37	1	6	4	33.0	21.0
37	1	6	5	12.0	10.0
37	1	6	6	12.0	13.0
37	1	6	7	18.0	19.0
37	1	6	8	14.0	17.0
37	1	6	9	20.0	24.0
37	1	6	10	29.0	28.0
37	1	6	11	19.0	22.0
37	1	6	12	39.0	40.0
37	1	6	13	34.0	30.0
37	1	6	14	30.0	28.0
37	1	6	15	35.0	29.0
37	1	6	16	32.0	27.0
37	1	6	17	13.0	17.0
37	1	6	18	16.0	21.0
37	1	6	19	32.0	30.0
37	1	6	20	13.0	14.0
37	1	6	21	10.0	11.0
37	1	6	22	40.0	36.0
37	1	6	23	32.0	28.0
37	1	6	24	16.0	26.0
37	1	6	25	20.0	22.0
37	1	6	26	29.0	26.0
37	1	6	27	29.0	28.0
37	1	6	28	10.0	11.0
37	1	6	29	31.0	32.0
37	1	6	30	13.0	14.0
37	1	7	1	23.0	20.0
37	1	7	2	28.0	26.0
37	1	7	3	20.0	19.0
37	1	7	4	15.0	13.0
37	1	7	5	21.0	21.0
37	1	7	6	15.0	15.0
37	1	7	7	35.0	25.0
37	1	7	8	26.0	20.0
37	1	7	9	22.0	24.0
37	1	7	10	10.0	14.0
37	1	7	11	39.0	34.0
37	1	7	12	38.0	31.0
37	1	7	13	14.0	10.0
37	1	7	14	37.0	23.0
37	1	7	15	39.0	33.0
37	1	7	16	33.0	29.0
37	1	7	17	36.0	27.0
37	1	7	18	28.0	21.0
37	1	7	19	27.0	22.0
37	1	7	20	18.0	16.0
37	1	7	21	19.0	22.0
37	1	7	22	35.0	26.0
37	1	7	23	30.0	28.0
37	1	7	24	23.0	26.0
37	1	7	25	10.0	10.0
37	1	7	26	35.0	25.0
37	1	7	27	22.0	25.0
37	1	7	28	12.0	12.0
37	1	7	29	16.0	20.0
37	1	7	30	14.0	16.0
37	1	8	1	15.0	12.0
37	1	8	2	15.0	15.0
37	1	8	3	23.0	22.0
37	1	8	4	12.0	13.0
37	1	8	5	25.0	23.0
37	1	8	6	17.0	16.0
37	1	8	7	19.0	21.0
37	1	8	8	33.0	26.0
37	1	8	9	31.0	23.0
37	1	8	10	21.0	20.0
37	1	8	11	30.0	24.0
37	1	8	12	27.0	22.0
37	1	8	13	29.0	24.0
37	1	8	14	22.0	21.0
37	1	8	15	38.0	32.0
37	1	8	16	22.0	20.0
37	1	8	17	28.0	23.0
37	1	8	18	40.0	27.0
37	1	8	19	33.0	28.0
37	1	8	20	27.0	26.0
37	1	8	21	22.0	19.0
37	1	8	22	32.0	22.0
37	1	8	23	29.0	23.0
37	1	8	24	29.0	24.0
37	1	8	25	22.0	23.0
37	1	8	26	40.0	28.0
37	1	8	27	25.0	27.0
37	1	8	28	26.0	27.0
37	1	8	29	19.0	21.0
37	1	8	30	16.0	22.0
37	2	1	1	26.0	21.0
37	2	1	2	39.0	34.0
37	2	1	3	40.0	31.0
37	2	1	4	14.0	13.0
37	2	1	5	37.0	34.0
37	2	1	6	38.0	38.0
37	2	1	7	33.0	27.0
37	2	1	8	37.0	32.0
37	2	1	9	18.0	17.0
37	2	1	10	28.0	21.0
37	2	1	11	23.0	20.0
37	2	1	12	16.0	12.0
37	2	1	13	11.0	10.0
37	2	1	14	21.0	17.0
37	2	1	15	23.0	18.0
37	2	1	16	22.0	22.0
37	2	1	17	12.0	11.0
37	2	1	19	28.0	28.0
37	2	1	20	11.0	10.0
37	2	1	21	21.0	19.0
37	2	1	22	31.0	25.0
37	2	1	23	15.0	19.0
37	2	1	24	16.0	20.0
37	2	1	25	11.0	12.0
37	2	1	26	37.0	33.0
37	2	1	27	35.0	28.0
37	2	1	28	37.0	30.0
37	2	1	29	23.0	21.0
37	2	1	30	21.0	17.0
37	2	2	1	40.0	26.0
37	2	2	2	30.0	23.0
37	2	2	3	37.0	29.0
37	2	2	4	14.0	12.0
37	2	2	5	31.0	28.0
37	2	2	6	37.0	31.0
37	2	2	7	16.0	11.0
37	2	2	8	28.0	18.0
37	2	2	9	35.0	26.0
37	2	2	10	25.0	22.0
37	2	2	11	27.0	20.0
37	2	2	12	36.0	28.0
37	2	2	13	27.0	24.0
37	2	2	15	12.0	12.0
37	2	2	16	33.0	23.0
37	2	2	17	10.0	10.0
37	2	2	18	37.0	25.0
37	2	2	19	32.0	29.0
37	2	2	20	16.0	17.0
37	2	2	21	26.0	21.0
37	2	2	22	17.0	18.0
37	2	2	23	20.0	19.0
37	2	2	24	25.0	27.0
37	2	2	25	31.0	25.0
37	2	2	26	33.0	31.0
37	2	2	27	18.0	15.0
37	2	2	28	18.0	15.0
37	2	2	29	32.0	21.0
37	2	2	30	15.0	13.0
37	2	3	1	12.0	15.0
37	2	3	2	33.0	25.0
37	2	3	3	33.0	27.0
37	2	3	4	15.0	15.0
37	2	3	5	31.0	31.0
37	2	3	6	18.0	21.0
37	2	3	7	18.0	18.0
37	2	3	8	10.0	10.0
37	2	3	9	14.0	13.0
37	2	3	10	17.0	19.0
37	2	3	11	20.0	21.0
37	2	3	12	39.0	33.0
37	2	3	13	22.0	23.0
37	2	3	14	29.0	27.0
37	2	3	15	16.0	15.0
37	2	3	16	34.0	27.0
37	2	3	17	14.0	18.0
37	2	3	18	40.0	31.0
37	2	3	19	23.0	26.0
37	2	3	20	38.0	31.0
37	2	3	21	30.0	30.0
37	2	3	22	29.0	28.0
37	2	3	23	29.0	23.0
37	2	3	24	28.0	20.0
37	2	3	25	25.0	21.0
37	2	3	26	14.0	14.0
37	2	3	27	14.0	13.0
37	2	3	28	16.0	17.0
37	2	3	29	26.0	22.0
37	2	3	30	39.0	31.0
37	2	4	1	27.0	16.0
37	2	4	2	23.0	20.0
37	2	4	3	13.0	10.0
37	2	4	4	36.0	36.0
37	2	4	5	20.0	25.0
37	2	4	6	29.0	31.0
37	2	4	7	34.0	35.0
37	2	4	8	18.0	14.0
37	2	4	9	20.0	20.0
37	2	4	10	31.0	29.0
37	2	4	11	19.0	17.0
37	2	4	12	15.0	15.0
37	2	4	13	32.0	26.0
37	2	4	14	15.0	14.0
37	2	4	15	21.0	20.0
37	2	4	16	30.0	24.0
37	2	4	17	19.0	18.0
37	2	4	18	30.0	25.0
37	2	4	19	23.0	21.0
37	2	4	20	36.0	34.0
37	2	4	21	28.0	30.0
37	2	4	22	16.0	17.0
37	2	4	23	23.0	22.0
37	2	4	24	35.0	27.0
37	2	4	25	30.0	22.0
37	2	4	26	26.0	24.0
37	2	4	27	16.0	14.0
37	2	4	29	21.0	19.0
37	2	4	30	18.0	16.0
38	1	1	2	19.0	21.0
38	1	1	3	40.0	34.0
38	1	1	4	24.0	24.0
38	1	1	5	37.0	33.0
38	1	1	6	21.0	22.0
38	1	1	7	31.0	24.0
38	1	1	8	30.0	30.0
38	1	1	9	33.0	26.0
38	1	1	10	26.0	21.0
38	1	1	11	32.0	31.0
38	1	1	12	17.0	19.0
38	1	1	13	11.0	10.0
38	1	1	14	38.0	29.0
38	1	1	15	27.0	28.0
38	1	1	17	13.0	15.0
38	1	1	18	19.0	20.0
38	1	1	19	20.0	25.0
38	1	1	20	21.0	22.0
38	1	1	21	36.0	38.0
38	1	1	22	36.0	35.0
38	1	1	23	40.0	40.0
38	1	1	24	38.0	25.0
38	1	1	25	39.0	27.0
38	1	1	26	39.0	22.0
38	1	1	27	40.0	30.0
38	1	1	28	29.0	32.0
38	1	1	29	36.0	28.0
38	1	1	30	12.0	15.0
38	1	2	1	38.0	35.0
38	1	2	2	15.0	21.0
38	1	2	3	11.0	17.0
38	1	2	4	34.0	36.0
38	1	2	5	24.0	26.0
38	1	2	6	22.0	23.0
38	1	2	7	40.0	33.0
38	1	2	8	25.0	24.0
38	1	2	9	11.0	11.0
38	1	2	10	11.0	13.0
38	1	2	11	35.0	34.0
38	1	2	12	12.0	14.0
38	1	2	13	23.0	22.0
38	1	2	14	12.0	13.0
38	1	2	15	27.0	32.0
38	1	2	16	26.0	29.0
38	1	2	17	15.0	26.0
38	1	2	18	36.0	38.0
38	1	2	19	22.0	26.0
38	1	2	20	21.0	23.0
38	1	2	21	25.0	26.0
38	1	2	22	10.0	12.0
38	1	2	23	39.0	35.0
38	1	2	24	30.0	40.0
38	1	2	25	19.0	19.0
38	1	2	26	12.0	21.0
38	1	2	27	40.0	36.0
38	1	2	28	19.0	23.0
38	1	2	29	17.0	18.0
38	1	3	1	16.0	19.0
38	1	3	2	13.0	17.0
38	1	3	3	34.0	30.0
38	1	3	4	21.0	27.0
38	1	3	5	31.0	27.0
38	1	3	6	25.0	31.0
38	1	3	7	23.0	23.0
38	1	3	8	35.0	32.0
38	1	3	9	15.0	20.0
38	1	3	10	35.0	33.0
38	1	3	11	20.0	19.0
38	1	3	12	22.0	19.0
38	1	3	13	21.0	21.0
38	1	3	14	22.0	23.0
38	1	3	15	23.0	24.0
38	1	3	16	31.0	34.0
38	1	3	17	29.0	23.0
38	1	3	18	32.0	29.0
38	1	3	19	30.0	31.0
38	1	3	20	22.0	20.0
38	1	3	21	25.0	22.0
38	1	3	22	35.0	34.0
38	1	3	23	13.0	17.0
38	1	3	24	29.0	32.0
38	1	3	25	37.0	39.0
38	1	3	26	29.0	34.0
38	1	3	27	21.0	24.0
38	1	3	28	24.0	30.0
38	1	3	29	12.0	18.0
38	1	3	30	24.0	26.0
38	1	4	1	17.0	22.0
38	1	4	2	18.0	24.0
38	1	4	3	28.0	30.0
38	1	4	4	18.0	26.0
38	1	4	5	40.0	40.0
38	1	4	6	33.0	35.0
38	1	4	7	17.0	21.0
38	1	4	8	40.0	32.0
38	1	4	9	21.0	27.0
38	1	4	10	30.0	28.0
38	1	4	11	39.0	34.0
38	1	4	12	37.0	33.0
38	1	4	13	28.0	25.0
38	1	4	14	20.0	18.0
38	1	4	15	33.0	31.0
38	1	4	16	21.0	22.0
38	1	4	17	37.0	31.0
38	1	4	18	18.0	19.0
38	1	4	19	18.0	18.0
38	1	4	20	16.0	17.0
38	1	4	21	32.0	29.0
38	1	4	22	32.0	27.0
38	1	4	23	37.0	35.0
38	1	4	24	12.0	15.0
38	1	4	25	26.0	30.0
38	1	4	26	27.0	27.0
38	1	4	27	20.0	17.0
38	1	4	28	37.0	33.0
38	1	4	29	13.0	16.0
38	1	4	30	20.0	24.0
38	2	5	1	14.0	14.0
38	2	5	2	22.0	24.0
38	2	5	3	19.0	22.0
38	2	5	4	27.0	32.0
38	2	5	5	30.0	34.0
38	2	5	6	26.0	27.0
38	2	5	7	17.0	22.0
38	2	5	8	25.0	25.0
38	2	5	9	33.0	32.0
38	2	5	10	37.0	24.0
38	2	5	11	22.0	21.0
38	2	5	12	13.0	12.0
38	2	5	13	10.0	10.0
38	2	5	14	31.0	40.0
38	2	5	15	20.0	22.0
38	2	5	16	13.0	17.0
38	2	5	17	29.0	33.0
38	2	5	18	15.0	18.0
38	2	5	19	35.0	34.0
38	2	5	20	39.0	38.0
38	2	5	21	30.0	24.0
38	2	5	22	25.0	19.0
38	2	5	23	16.0	19.0
38	2	5	24	24.0	20.0
38	2	5	25	18.0	22.0
38	2	5	26	17.0	20.0
38	2	5	27	37.0	29.0
38	2	5	28	31.0	25.0
38	2	5	29	19.0	21.0
38	2	5	30	40.0	34.0
38	2	6	1	37.0	40.0
38	2	6	2	39.0	36.0
38	2	6	3	13.0	13.0
38	2	6	4	12.0	14.0
38	2	6	5	31.0	30.0
38	2	6	6	38.0	26.0
38	2	6	7	25.0	19.0
38	2	6	8	36.0	28.0
38	2	6	9	20.0	21.0
38	2	6	10	30.0	24.0
38	2	6	11	40.0	24.0
38	2	6	12	36.0	33.0
38	2	6	13	36.0	28.0
38	2	6	14	40.0	35.0
38	2	6	15	33.0	28.0
38	2	6	16	33.0	23.0
38	2	6	17	29.0	21.0
38	2	6	19	14.0	10.0
38	2	6	20	11.0	12.0
38	2	6	21	35.0	37.0
38	2	6	22	11.0	11.0
38	2	6	23	24.0	21.0
38	2	6	24	25.0	23.0
38	2	6	25	14.0	18.0
38	2	6	26	16.0	16.0
38	2	6	27	31.0	28.0
38	2	6	28	10.0	13.0
38	2	6	29	18.0	21.0
38	2	6	30	25.0	35.0
38	2	7	1	23.0	23.0
38	2	7	2	22.0	18.0
38	2	7	3	22.0	20.0
38	2	7	4	12.0	13.0
38	2	7	5	17.0	17.0
38	2	7	6	33.0	28.0
38	2	7	7	26.0	21.0
38	2	7	8	15.0	15.0
38	2	7	9	21.0	19.0
38	2	7	10	12.0	13.0
38	2	7	11	18.0	20.0
38	2	7	12	33.0	36.0
38	2	7	13	22.0	24.0
38	2	7	14	39.0	37.0
38	2	7	15	24.0	25.0
38	2	7	16	28.0	27.0
38	2	7	17	20.0	23.0
38	2	7	18	29.0	31.0
38	2	7	19	18.0	16.0
38	2	7	20	30.0	27.0
38	2	7	21	15.0	16.0
38	2	7	22	33.0	31.0
38	2	7	23	16.0	16.0
38	2	7	24	36.0	28.0
38	2	7	25	12.0	13.0
38	2	7	26	30.0	31.0
38	2	7	27	10.0	10.0
38	2	7	28	22.0	22.0
38	2	7	29	18.0	19.0
38	2	7	30	10.0	12.0
38	2	8	1	12.0	10.0
38	2	8	2	14.0	15.0
38	2	8	3	22.0	25.0
38	2	8	4	33.0	30.0
38	2	8	5	24.0	24.0
38	2	8	6	38.0	40.0
38	2	8	7	11.0	12.0
38	2	8	8	28.0	25.0
38	2	8	9	28.0	28.0
38	2	8	10	11.0	12.0
38	2	8	11	13.0	12.0
38	2	8	12	23.0	19.0
38	2	8	13	17.0	17.0
38	2	8	14	23.0	26.0
38	2	8	15	27.0	33.0
38	2	8	16	25.0	30.0
38	2	8	17	11.0	15.0
38	2	8	18	36.0	37.0
38	2	8	19	19.0	21.0
38	2	8	20	35.0	38.0
38	2	8	21	32.0	28.0
38	2	8	22	34.0	27.0
38	2	8	23	27.0	30.0
38	2	8	24	17.0	22.0
38	2	8	25	25.0	26.0
38	2	8	26	26.0	33.0
38	2	8	27	31.0	28.0
38	2	8	28	11.0	13.0
38	2	8	29	28.0	30.0
38	2	8	30	32.0	34.0
39	1	5	1	13.0	17.0
39	1	5	2	23.0	24.0
39	1	5	3	11.0	13.0
39	1	5	4	32.0	36.0
39	1	5	5	39.0	36.0
39	1	5	6	27.0	34.0
39	1	5	7	22.0	20.0
39	1	5	8	33.0	28.0
39	1	5	9	28.0	32.0
39	1	5	10	13.0	17.0
39	1	5	11	32.0	28.0
39	1	5	12	36.0	37.0
39	1	5	13	33.0	34.0
39	1	5	14	25.0	25.0
39	1	5	15	12.0	18.0
39	1	5	16	27.0	27.0
39	1	5	17	31.0	32.0
39	1	5	18	12.0	15.0
39	1	5	19	12.0	16.0
39	1	5	20	17.0	18.0
39	1	5	21	40.0	35.0
39	1	5	22	12.0	15.0
39	1	5	23	27.0	29.0
39	1	5	24	13.0	18.0
39	1	5	25	18.0	20.0
39	1	5	26	24.0	29.0
39	1	5	27	12.0	15.0
39	1	5	28	24.0	25.0
39	1	5	29	21.0	25.0
39	1	5	30	27.0	31.0
39	1	6	1	39.0	36.0
39	1	6	2	39.0	33.0
39	1	6	3	27.0	28.0
39	1	6	4	39.0	36.0
39	1	6	5	35.0	39.0
39	1	6	6	22.0	21.0
39	1	6	7	17.0	19.0
39	1	6	8	11.0	15.0
39	1	6	9	30.0	30.0
39	1	6	10	38.0	35.0
39	1	6	11	15.0	16.0
39	1	6	12	29.0	33.0
39	1	6	13	29.0	30.0
39	1	6	14	16.0	17.0
39	1	6	15	10.0	12.0
39	1	6	16	26.0	25.0
39	1	6	17	25.0	26.0
39	1	6	18	16.0	19.0
39	1	6	19	15.0	17.0
39	1	6	20	34.0	37.0
39	1	6	21	29.0	35.0
39	1	6	22	37.0	40.0
39	1	6	23	19.0	23.0
39	1	6	24	23.0	26.0
39	1	6	25	35.0	33.0
39	1	6	26	17.0	15.0
39	1	6	27	26.0	29.0
39	1	6	28	33.0	33.0
39	1	6	29	34.0	30.0
39	1	6	30	18.0	20.0
39	1	7	1	22.0	19.0
39	1	7	2	21.0	20.0
39	1	7	3	34.0	32.0
39	1	7	4	38.0	31.0
39	1	7	5	10.0	11.0
39	1	7	6	30.0	33.0
39	1	7	7	38.0	32.0
39	1	7	8	18.0	20.0
39	1	7	9	12.0	12.0
39	1	7	10	39.0	33.0
39	1	7	11	19.0	20.0
39	1	7	12	24.0	26.0
39	1	7	13	36.0	29.0
39	1	7	14	31.0	31.0
39	1	7	15	19.0	23.0
39	1	7	16	36.0	31.0
39	1	7	17	20.0	26.0
39	1	7	18	12.0	17.0
39	1	7	19	17.0	23.0
39	1	7	20	14.0	20.0
39	1	7	21	38.0	32.0
39	1	7	22	12.0	16.0
39	1	7	23	28.0	26.0
39	1	7	24	17.0	21.0
39	1	7	25	37.0	32.0
39	1	7	26	26.0	27.0
39	1	7	27	19.0	25.0
39	1	7	28	36.0	37.0
39	1	7	29	25.0	28.0
39	1	7	30	39.0	36.0
39	1	8	1	13.0	15.0
39	1	8	2	32.0	29.0
39	1	8	3	34.0	31.0
39	1	8	4	24.0	26.0
39	1	8	5	33.0	25.0
39	1	8	6	30.0	24.0
39	1	8	7	11.0	13.0
39	1	8	8	23.0	23.0
39	1	8	9	39.0	29.0
39	1	8	10	23.0	26.0
39	1	8	11	27.0	29.0
39	1	8	12	12.0	13.0
39	1	8	13	18.0	20.0
39	1	8	14	21.0	20.0
39	1	8	15	15.0	16.0
39	1	8	16	24.0	25.0
39	1	8	17	33.0	35.0
39	1	8	18	12.0	18.0
39	1	8	19	24.0	23.0
39	1	8	20	15.0	17.0
39	1	8	21	14.0	19.0
39	1	8	22	19.0	20.0
39	1	8	23	36.0	32.0
39	1	8	24	28.0	34.0
39	1	8	25	40.0	34.0
39	1	8	26	21.0	22.0
39	1	8	27	30.0	32.0
39	1	8	28	24.0	24.0
39	1	8	29	39.0	36.0
39	1	8	30	33.0	33.0
39	2	1	1	13.0	17.0
39	2	1	2	20.0	23.0
39	2	1	3	39.0	39.0
39	2	1	4	34.0	35.0
39	2	1	5	27.0	30.0
39	2	1	6	10.0	10.0
39	2	1	7	30.0	34.0
39	2	1	8	17.0	24.0
39	2	1	9	14.0	17.0
39	2	1	10	36.0	37.0
39	2	1	11	37.0	37.0
39	2	1	12	12.0	12.0
39	2	1	13	34.0	32.0
39	2	1	14	18.0	22.0
39	2	1	15	21.0	25.0
39	2	1	16	20.0	31.0
39	2	1	17	17.0	21.0
39	2	1	18	14.0	20.0
39	2	1	19	32.0	38.0
39	2	1	20	37.0	40.0
39	2	1	21	32.0	36.0
39	2	1	22	12.0	15.0
39	2	1	23	22.0	28.0
39	2	1	24	37.0	40.0
39	2	1	25	31.0	36.0
39	2	1	26	19.0	24.0
39	2	1	27	18.0	18.0
39	2	1	28	23.0	24.0
39	2	1	29	36.0	32.0
39	2	1	30	31.0	29.0
39	2	2	1	19.0	21.0
39	2	2	2	23.0	24.0
39	2	2	3	14.0	13.0
39	2	2	4	10.0	10.0
39	2	2	5	28.0	26.0
39	2	2	6	22.0	28.0
39	2	2	7	34.0	36.0
39	2	2	8	33.0	32.0
39	2	2	9	19.0	23.0
39	2	2	10	32.0	31.0
39	2	2	11	37.0	32.0
39	2	2	12	13.0	17.0
39	2	2	13	37.0	38.0
39	2	2	14	35.0	33.0
39	2	2	15	18.0	19.0
39	2	2	16	35.0	37.0
39	2	2	17	20.0	21.0
